task,dataset,metric,reference,spear_rho,pear_rho,spear_p,pear_p
intrusions,all,c_npmi_10,wikitext_full,0.3939439390961939,0.3244156467255951,1.4074642697213742e-12,8.824746994467986e-09
intrusions,all,c_v,full,0.33040608901711044,0.3358039063586623,4.506885221264996e-09,2.42922160704998e-09
intrusions,all,c_v,nytimes_full,0.29648643915742,0.2994561978665353,1.67718729729588e-07,1.2440855445763778e-07
intrusions,all,c_v,train,0.3688374328965344,0.37841488830443787,4.230105124313365e-11,1.195178379455359e-11
intrusions,all,c_v,val,0.20844480055322961,0.1499770267696545,0.00027764747441753673,0.009279963581603632
intrusions,all,c_v,wikitext_full,0.3988398241700649,0.40950454218604876,7.003183281406136e-13,1.4705183619699484e-13
ratings,wikitext,c_npmi_10,full,0.41135809030325726,0.4228899944066311,1.7012924506178588e-07,7.002410827161476e-08
ratings,wikitext,c_npmi_10,nytimes_full,0.33535443157565464,0.3493526051458899,2.728573401534345e-05,1.1772671447000554e-05
ratings,wikitext,c_npmi_10,train,0.45750634034639737,0.44283159132166044,3.960297148242772e-09,1.3919859096871113e-08
ratings,wikitext,c_npmi_10,val,0.2684533432443986,0.2189659044433949,0.0008951864463424547,0.007100583086350608
ratings,wikitext,c_v,full,0.39994775952785605,0.5172188539187886,3.96519186531433e-07,1.2299665999041365e-11
ratings,wikitext,c_v,nytimes_full,0.30083538116119757,0.3891151591308151,0.00018352575971181305,8.603394619226032e-07
ratings,wikitext,c_v,train,0.41776456109016413,0.5620671012316493,1.0432370643489015e-07,7.21379459952083e-14
ratings,wikitext,c_v,val,0.3676057737562685,0.2827332693648375,3.6983638205601713e-06,0.0004555812398001526
ratings,nytimes,c_npmi_10,full,0.3556693074897997,0.2754984432439066,7.949636788670349e-06,0.0006443972786482866
ratings,nytimes,c_npmi_10,train,0.3563901925681536,0.24269562093126323,7.597191870031215e-06,0.002767863152387196
ratings,nytimes,c_npmi_10,val,0.4126988145681301,0.27874155452388377,1.5370740343960983e-07,0.0005522723067232125
ratings,nytimes,c_npmi_10,wikitext_full,0.48510470532082994,0.28728100383829164,3.151460278457541e-10,0.00036459855905245634
ratings,nytimes,c_v,full,0.38930791815352483,0.4842724256880855,8.487656365951641e-07,3.412787951011364e-10
ratings,nytimes,c_v,train,0.43410718845481355,0.5199255808789043,2.8586264411258643e-08,9.211373874354455e-12
ratings,nytimes,c_v,val,0.446775554650926,0.5370728100258432,9.987202348272393e-09,1.3883415217328205e-12
ratings,nytimes,c_v,wikitext_full,0.4703625634931776,0.5052563150505178,1.2526015730512327e-09,4.283527666989296e-11
ratings,all,c_npmi_10,full,0.37473402607494904,0.3152105414474764,1.9522283645810543e-11,2.40939155272434e-08
ratings,all,c_npmi_10,nytimes_full,0.38070628275413837,0.30549953888885134,8.778428725023871e-12,6.703733324711919e-08
ratings,all,c_npmi_10,train,0.408536489323752,0.3329495229691299,1.6982438511636485e-13,3.37326934679067e-09
ratings,all,c_npmi_10,val,0.3516275959486976,0.20331563002861586,3.700154291533345e-10,0.00039423284772391375
ratings,all,c_npmi_10,wikitext_full,0.4301735214168109,0.3275296663153986,6.070690666368252e-15,6.234360105568112e-09
ratings,all,c_v,full,0.4017771920172026,0.5028667053725141,4.581547285559673e-13,1.2429139860259182e-20
ratings,all,c_v,nytimes_full,0.3686175103626741,0.43823271907717043,4.3525612563103e-11,1.6494013248848503e-15
ratings,all,c_v,train,0.4408345650319962,0.5591658719993621,1.0749651587862672e-15,4.484998093820824e-26
ratings,all,c_v,val,0.4517562457250664,0.3289973488048667,1.711319587228499e-16,5.285344829027155e-09
ratings,all,c_v,wikitext_full,0.4241041853800482,0.5084343246300694,1.5834099431345644e-14,3.983455081782197e-21
intrusions,wikitext,c_npmi_10,full,0.3621995289367775,0.3400759324795743,5.250309190608416e-06,2.0642192933507918e-05
intrusions,wikitext,c_npmi_10,nytimes_full,0.3522402464399952,0.29566788094412416,9.848553533967143e-06,0.00023938171746570172
intrusions,wikitext,c_npmi_10,train,0.3637348903123804,0.3536593142942984,4.7560636858330285e-06,9.015842145201762e-06
intrusions,wikitext,c_npmi_10,val,0.15458847466094927,0.08983571934855572,0.058912371559887725,0.27427684731334817
intrusions,wikitext,c_v,full,0.29967480281803527,0.3372331591663053,0.00019489549377881972,2.4431660097799985e-05
intrusions,wikitext,c_v,nytimes_full,0.34169031801694677,0.31902657485190733,1.8744266996404534e-05,6.918813865412794e-05
intrusions,wikitext,c_v,train,0.2786548353114338,0.29480166780769124,0.000554568788886312,0.0002501631398958685
intrusions,wikitext,c_v,val,0.22667156444424658,0.1843203952064678,0.0052817850484445684,0.023948634935313035
intrusions,nytimes,c_npmi_10,full,0.3003205809172276,0.25580503264965354,0.00018849067936034945,0.001580461792785735
intrusions,nytimes,c_npmi_10,train,0.2697556059803688,0.20874178803843468,0.0008429671602555291,0.010363121427625698
intrusions,nytimes,c_npmi_10,val,0.28395202441798734,0.23034452384711349,0.00042933549973443074,0.004571552120367935
intrusions,nytimes,c_npmi_10,wikitext_full,0.45158037625873304,0.3794446009353621,6.626531097248833e-09,1.6788630693135963e-06
intrusions,nytimes,c_v,full,0.32674874143036575,0.3394629780624714,4.4851928099764726e-05,2.1409131291171983e-05
intrusions,nytimes,c_v,train,0.33065376334028895,0.3296566307107147,3.5862017799663656e-05,3.798098535352923e-05
intrusions,nytimes,c_v,val,0.3212068009515102,0.3371700252449271,6.129110185354142e-05,2.4522823226467236e-05
intrusions,nytimes,c_v,wikitext_full,0.4572084566290055,0.44494685733734274,4.06506592696869e-09,1.1655443140994494e-08
intrusions,all,c_npmi_10,full,0.32145735351362126,0.2739558499501014,1.2231853791633738e-08,1.4520176117184246e-06
intrusions,all,c_npmi_10,nytimes_full,0.304212086379992,0.23075172999131743,7.656613435724174e-08,5.4687594496179085e-05
intrusions,all,c_npmi_10,train,0.3423520770410062,0.2844264158351893,1.1293350420968234e-09,5.451723372090418e-07
intrusions,all,c_npmi_10,val,0.14102961058495028,0.050762823794561034,0.01449574989706236,0.38095808049562524
intrusions,all,c_npmi_10,wikitext_full,0.40923022959010535,0.3443412927099279,1.5318268735207563e-13,8.917198872809656e-10
intrusions,all,c_v,full,0.2994168692332007,0.3038441831244368,1.2490442876156363e-07,7.952060769264191e-08
intrusions,all,c_v,nytimes_full,0.3087585100547866,0.32102665776714895,4.774852392386259e-08,1.282354578213014e-08
intrusions,all,c_v,train,0.34285156111286325,0.35523885169295055,1.0644609773158631e-09,2.372641610890837e-10
intrusions,all,c_v,val,0.21616051500193087,0.1662509155679851,0.00016124245954995278,0.0038812995876217064
intrusions,all,c_v,wikitext_full,0.4059108301408904,0.40791351182169105,2.5037192449491033e-13,1.862659298778635e-13
ratings,wikitext,c_npmi_10,full,0.40147241176069265,0.3997816108893556,3.5477233832521566e-07,4.013420947299136e-07
ratings,wikitext,c_npmi_10,nytimes_full,0.3300822904710548,0.315976550961791,3.7062433435088844e-05,8.184449738948679e-05
ratings,wikitext,c_npmi_10,train,0.4903717141795007,0.48063948590396177,1.8940791099894998e-10,4.819997491595383e-10
ratings,wikitext,c_npmi_10,val,0.21633332736167288,0.15507660427714787,0.007838933049073099,0.05810776403428926
ratings,wikitext,c_v,full,0.4822191962331282,0.5479921848294981,4.150163184499446e-10,3.9308263759697787e-13
ratings,wikitext,c_v,nytimes_full,0.29970452355924926,0.38191838392963884,0.00019459633503116707,1.4178313088549972e-06
ratings,wikitext,c_v,train,0.3888096302000725,0.533870345369488,8.789930324669289e-07,1.9930241246102043e-12
ratings,wikitext,c_v,val,0.2933690743401786,0.18475067012880014,0.0002689882827692402,0.023616232447877583
ratings,nytimes,c_npmi_10,full,0.3916033923843874,0.2986609145572125,7.218610112346456e-07,0.0002053608495454782
ratings,nytimes,c_npmi_10,train,0.3842100158894777,0.27896785999743423,1.2108756395419653e-06,0.0005463205590882552
ratings,nytimes,c_npmi_10,val,0.3820613705816172,0.2482123517533034,1.403990317196304e-06,0.0021941399795628535
ratings,nytimes,c_npmi_10,wikitext_full,0.4588168220420374,0.29465483300210293,3.5294831306491384e-09,0.00025203481438537055
ratings,nytimes,c_v,full,0.40562731276085773,0.49033313142172175,2.612503814223285e-07,1.9012164038030614e-10
ratings,nytimes,c_v,train,0.47645645818837856,0.5447967661949733,7.137195650948322e-10,5.713534781379984e-13
ratings,nytimes,c_v,val,0.44727987726110313,0.514040052567227,9.569149944257896e-09,1.7216942682085425e-11
ratings,nytimes,c_v,wikitext_full,0.49109895696512024,0.5251673094680015,1.7642962046669036e-10,5.223692611154572e-12
ratings,all,c_npmi_10,full,0.38953134672663575,0.33471305120094724,2.614580110307838e-12,2.7550563684470585e-09
ratings,all,c_npmi_10,nytimes_full,0.3633981910217825,0.28326478403367666,8.514045762499922e-11,6.089733098199568e-07
ratings,all,c_npmi_10,train,0.40756995272451924,0.3371437197661897,1.9598843949601207e-13,2.0798679096537353e-09
ratings,all,c_npmi_10,val,0.3299350375932595,0.18102566643540824,4.753938147206882e-09,0.001641562753720328
ratings,all,c_npmi_10,wikitext_full,0.4362463432836741,0.32769297929682684,2.281432222221393e-15,6.12111270160641e-09
ratings,all,c_v,full,0.3898343620823876,0.5078028116360461,2.5064550405261766e-12,4.537000672076458e-21
ratings,all,c_v,nytimes_full,0.3811118155086309,0.4532731644663145,8.309776317742357e-12,1.3188854293841805e-16
ratings,all,c_v,train,0.4236231225534827,0.5285163152446063,1.7070177189023827e-14,5.502070880356552e-23
ratings,all,c_v,val,0.4401078076240102,0.32212425350631146,1.211964619846898e-15,1.1367404726889064e-08
ratings,all,c_v,wikitext_full,0.4216604925409224,0.49780103301530515,2.3167723057491353e-14,3.4378265342362376e-20
intrusions,wikitext,c_npmi_10,full,0.30062621281313884,0.27681046073114535,0.0001855281935503754,0.0006055448370934921
intrusions,wikitext,c_npmi_10,nytimes_full,0.3089069949890236,0.2634190083538651,0.00011997697168202623,0.0011261948536343306
intrusions,wikitext,c_npmi_10,train,0.3605957859707344,0.34106492286952567,5.818331368007878e-06,1.9459097852639787e-05
intrusions,wikitext,c_npmi_10,val,0.1527152554060659,0.07894903337881756,0.062085501961659725,0.336886418858246
intrusions,wikitext,c_v,full,0.3369740904739486,0.3401228070844852,2.480778977753586e-05,2.0584621118663678e-05
intrusions,wikitext,c_v,nytimes_full,0.3391658362583667,0.3236127995105323,2.1790508101194443e-05,5.356033691476645e-05
intrusions,wikitext,c_v,train,0.37097289999598726,0.39853012131963494,2.96367317021085e-06,4.395129892493155e-07
intrusions,wikitext,c_v,val,0.15551946022942106,0.1230672688871776,0.05738562378971461,0.13352103236328763
intrusions,nytimes,c_npmi_10,full,0.2461909880698893,0.21189580129341046,0.002390474728911254,0.009238459873995474
intrusions,nytimes,c_npmi_10,train,0.27258887246304775,0.18513532603074878,0.0007388786484002512,0.023322434591428944
intrusions,nytimes,c_npmi_10,val,0.22874457877579984,0.1598096145151696,0.004869674008768781,0.050765076914546584
intrusions,nytimes,c_npmi_10,wikitext_full,0.41284570716212704,0.28235796211337333,1.520033396343131e-07,0.00046395707771465435
intrusions,nytimes,c_v,full,0.30036071579143364,0.30862511669168896,0.00018809915807931212,0.00012179650092379173
intrusions,nytimes,c_v,train,0.3489779873968207,0.34672072176769836,1.2046861534865255e-05,1.3830989003832702e-05
intrusions,nytimes,c_v,val,0.37768052331828034,0.380975321209682,1.892276026402215e-06,1.5124246010163546e-06
intrusions,nytimes,c_v,wikitext_full,0.45702871464324285,0.45799416570834894,4.129569157589449e-09,3.794318373048995e-09
intrusions,all,c_npmi_10,full,0.31820486511640544,0.26579966864705395,1.7443167093740008e-08,3.029367671342258e-06
intrusions,all,c_npmi_10,nytimes_full,0.2933282844144844,0.23076463786049,2.295856065925409e-07,5.463359251297073e-05
intrusions,all,c_npmi_10,train,0.33138481905469347,0.25866519485728007,4.032685008417983e-09,5.652396668279005e-06
intrusions,all,c_npmi_10,val,0.1663558616107526,0.09415793694586298,0.0038585513750150984,0.10359424484855984
intrusions,all,c_npmi_10,wikitext_full,0.39196875826673117,0.32195809566934114,1.859207140582658e-12,1.1577085456738926e-08
intrusions,all,c_v,full,0.3152666218741862,0.31687532006331415,2.3949377692187e-08,2.01420801308121e-08
intrusions,all,c_v,nytimes_full,0.29643619816979827,0.29400375785828037,1.6856357844582275e-07,2.1474199240096388e-07
intrusions,all,c_v,train,0.3325184789835975,0.3585210860895079,3.543693574727507e-09,1.5765302215384788e-10
intrusions,all,c_v,val,0.25218282430663735,0.1943935626699551,9.80790234351996e-06,0.000711032072782576
intrusions,all,c_v,wikitext_full,0.3967656606094811,0.4050498083178423,9.426115783747639e-13,2.84150148207827e-13
ratings,wikitext,c_npmi_10,full,0.40115517216967317,0.41757425729347974,3.630969231289835e-07,1.0586591111815139e-07
ratings,wikitext,c_npmi_10,nytimes_full,0.3317837639800057,0.3478160605482889,3.3595152572054416e-05,1.2936174144537515e-05
ratings,wikitext,c_npmi_10,train,0.4646066829662004,0.47262735681566886,2.1095481115658923e-09,1.0176149999322104e-09
ratings,wikitext,c_npmi_10,val,0.24756151781264493,0.1820360357209362,0.0022556971468318285,0.025781433000612797
ratings,wikitext,c_v,full,0.38940531897235475,0.5084310801346134,8.42973990398591e-07,3.090503725155348e-11
ratings,wikitext,c_v,nytimes_full,0.26888391564205655,0.34782138598051465,0.0008776013647142452,1.2931960300685864e-05
ratings,wikitext,c_v,train,0.3976522684941924,0.559745749789274,4.683303765392565e-07,9.593963992025157e-14
ratings,wikitext,c_v,val,0.3379062745487103,0.23890071742153773,2.347934050729044e-05,0.0032378850591385346
ratings,nytimes,c_npmi_10,full,0.37468485205946667,0.26188988986102657,2.314950127655429e-06,0.0012064734506247795
ratings,nytimes,c_npmi_10,train,0.3932549327363036,0.2740584233230692,6.419781752984652e-07,0.0006896729718702431
ratings,nytimes,c_npmi_10,val,0.37752928944702385,0.24156622716051204,1.911726018073627e-06,0.002900848916856266
ratings,nytimes,c_npmi_10,wikitext_full,0.47501877495630884,0.3009734278920295,8.158166743249382e-10,0.0001822152310095384
ratings,nytimes,c_v,full,0.4403306831370389,0.5255760872904673,1.7144413609350235e-08,4.995607182811051e-12
ratings,nytimes,c_v,train,0.4225809963952574,0.5241638509447528,7.174095226415168e-08,5.827259729421409e-12
ratings,nytimes,c_v,val,0.4819204224744276,0.5323311986369499,4.269535786552342e-10,2.368048944111951e-12
ratings,nytimes,c_v,wikitext_full,0.4889471592975287,0.5282969999043997,2.1755714493721598e-10,3.7056629786764154e-12
ratings,all,c_npmi_10,full,0.4026177238236916,0.3410483238281232,4.054565429471094e-13,1.3172633429149136e-09
ratings,all,c_npmi_10,nytimes_full,0.37100944787939183,0.303696594693668,3.1874403291261594e-11,8.07364385858096e-08
ratings,all,c_npmi_10,train,0.41264286973236347,0.3438665309204559,9.190992650591754e-14,9.435830996736178e-10
ratings,all,c_npmi_10,val,0.33005011801707845,0.18416444860042477,4.692398488036871e-09,0.0013555436709012918
ratings,all,c_npmi_10,wikitext_full,0.45985910053512163,0.36125703261262765,4.192612016262626e-17,1.1172791361488324e-10
ratings,all,c_v,full,0.37488528592180836,0.465294067905683,1.9134910175045603e-11,1.5980066699630767e-17
ratings,all,c_v,nytimes_full,0.3723848420297535,0.45057420986165414,2.661557658645164e-11,2.0945555782479907e-16
ratings,all,c_v,train,0.4410273028938204,0.5380809688343156,1.0412562198461078e-15,6.4617485450058415e-24
ratings,all,c_v,val,0.4379830315112968,0.3128096441725618,1.7182478235887942e-15,3.11368770636122e-08
ratings,all,c_v,wikitext_full,0.45010302904197674,0.5317906869245407,2.269761032524722e-16,2.663244033421333e-23
intrusions,wikitext,c_npmi_10,full,0.391925775648929,0.3968230057138335,7.055585049011199e-07,4.97202777824997e-07
intrusions,wikitext,c_npmi_10,nytimes_full,0.3179045285798039,0.2606877520772026,7.361439236552945e-05,0.0012732222728607128
intrusions,wikitext,c_npmi_10,train,0.4073198216964636,0.4005726077619393,2.3035829292312862e-07,3.788721088107227e-07
intrusions,wikitext,c_npmi_10,val,0.19679219004771922,0.13161932021308187,0.01579182775290058,0.10838196500417535
intrusions,wikitext,c_v,full,0.35634816161186533,0.33630866370814966,7.617328331363889e-06,2.579903242371844e-05
intrusions,wikitext,c_v,nytimes_full,0.3129086162913876,0.3195675441246865,9.673570259731842e-05,6.71443345185109e-05
intrusions,wikitext,c_v,train,0.34607962996031094,0.3822060353559378,1.4381498537240963e-05,1.3901178157562647e-06
intrusions,wikitext,c_v,val,0.21228227416319784,0.14865887011246873,0.00910834996800478,0.06943747052147412
intrusions,nytimes,c_npmi_10,full,0.2763222881455176,0.21198271847499633,0.0006197416498783624,0.00920905610688564
intrusions,nytimes,c_npmi_10,train,0.26874537475133303,0.18724836650606067,0.0008832246425556181,0.02176390516170775
intrusions,nytimes,c_npmi_10,val,0.25470461827678753,0.1881157701729261,0.0016584295631528667,0.021150591203081662
intrusions,nytimes,c_npmi_10,wikitext_full,0.3827072881125512,0.32246109433408565,1.343052923219254e-06,5.713913270406492e-05
intrusions,nytimes,c_v,full,0.3213701984580122,0.3466864139045062,6.073464310923081e-05,1.3859938348888685e-05
intrusions,nytimes,c_v,train,0.3417348478433218,0.3340439676095015,1.869432489374264e-05,2.9459214095240943e-05
intrusions,nytimes,c_v,val,0.3161397805428563,0.3247831465487251,8.111568151612469e-05,5.0139737900187414e-05
intrusions,nytimes,c_v,wikitext_full,0.45512515866257075,0.45354696880561196,4.8760851242231355e-09,5.5920152658812346e-09
intrusions,all,c_npmi_10,full,0.31073749667479317,0.2656136514199278,3.877942398266291e-08,3.0797448846744768e-06
intrusions,all,c_npmi_10,nytimes_full,0.25996920143585295,0.20922308628653918,5.050204225492371e-06,0.0002630680516583078
intrusions,all,c_npmi_10,train,0.32413196181236203,0.2356569362353293,9.106793500450362e-09,3.7418059292390394e-05
intrusions,all,c_npmi_10,val,0.1912367066637514,0.09552257166113323,0.0008707459644924708,0.09866292269560252
intrusions,all,c_npmi_10,wikitext_full,0.4153930087471285,0.3751533638726949,6.063716454773268e-14,1.846668339017496e-11
intrusions,all,c_v,full,0.3170959973510473,0.3415333797766751,1.9667773439482517e-08,1.244049221091603e-09
intrusions,all,c_v,nytimes_full,0.3213311209764736,0.31477024694286426,1.2402482131574856e-08,2.5258339416284244e-08
intrusions,all,c_v,train,0.3425598362402992,0.3489740231322345,1.1018979288450577e-09,5.11067847281062e-10
intrusions,all,c_v,val,0.2415320506466756,0.19802484448247062,2.3497401255350248e-05,0.0005610084826470316
intrusions,all,c_v,wikitext_full,0.38548271294680475,0.3982442941141207,4.578002001136742e-12,7.628454265064744e-13
ratings,wikitext,c_npmi_10,full,0.37748757950013806,0.37872916963858505,1.9171236337098643e-06,1.7624968102034805e-06
ratings,wikitext,c_npmi_10,nytimes_full,0.3424549519594092,0.3224616012356812,1.790391267415741e-05,5.713750937483682e-05
ratings,wikitext,c_npmi_10,train,0.414225451280464,0.4185733772452252,1.3685572531343575e-07,9.800593941398197e-08
ratings,wikitext,c_npmi_10,val,0.3196783668528052,0.21535328658638153,6.67326815614215e-05,0.008130723624706394
ratings,wikitext,c_v,full,0.3494723975889724,0.46924014443225764,1.1686244353096747e-05,1.387672553715026e-09
ratings,wikitext,c_v,nytimes_full,0.30802936198234915,0.39342888538516596,0.00012572715246061578,6.340733106469003e-07
ratings,wikitext,c_v,train,0.4397041340738211,0.5811355156809935,1.8058360954476192e-08,6.359855679674721e-15
ratings,wikitext,c_v,val,0.31661777515888995,0.22815536163743078,7.901621854357805e-05,0.004983776138025162
ratings,nytimes,c_npmi_10,full,0.37992669601419043,0.2682688432481619,1.624650381542738e-06,0.0009028201103893593
ratings,nytimes,c_npmi_10,train,0.3740150099378598,0.27687373744438715,2.421032869828141e-06,0.0006037267471222423
ratings,nytimes,c_npmi_10,val,0.38250817016871813,0.2214856086064816,1.3615644796295537e-06,0.0064524547409762715
ratings,nytimes,c_npmi_10,wikitext_full,0.45020852591062605,0.25692035971090743,7.454774016548251e-09,0.0015048596146639435
ratings,nytimes,c_v,full,0.4037642669029172,0.5038788133255485,2.9982567697644247e-07,4.930180276689895e-11
ratings,nytimes,c_v,train,0.405309494850927,0.4825993024228864,2.6747674342290645e-07,4.0029485561012505e-10
ratings,nytimes,c_v,val,0.44557868719440863,0.5281249528651843,1.1050834531229962e-08,3.776614908168422e-12
ratings,nytimes,c_v,wikitext_full,0.43502002514763594,0.4655505342775938,2.653803290850655e-08,1.93800533670237e-09
ratings,all,c_npmi_10,full,0.388479477574425,0.3176395743959826,3.026409346380069e-12,1.8545015100573178e-08
ratings,all,c_npmi_10,nytimes_full,0.3459122938660938,0.27760862829496685,7.390801149176034e-10,1.0364258853251454e-06
ratings,all,c_npmi_10,train,0.43268345157020166,0.3285170864651375,4.060713185925157e-15,5.579346391935969e-09
ratings,all,c_npmi_10,val,0.34505891835365515,0.18788087804448717,8.185382312206053e-10,0.0010763376192833149
ratings,all,c_npmi_10,wikitext_full,0.4333883033928975,0.3279441882841204,3.624928952721248e-15,5.9507917153388076e-09
ratings,all,c_v,full,0.3933065542478035,0.4802893639908602,1.5400555677102809e-12,1.0195027033682778e-18
ratings,all,c_v,nytimes_full,0.3620012094642634,0.43330792607510493,1.0168109678402596e-10,3.672209970335719e-15
ratings,all,c_v,train,0.40437040797232354,0.5248785122549532,3.139098683749455e-13,1.2207558618891371e-22
ratings,all,c_v,val,0.4016135332399335,0.29198055525357414,4.691671159234762e-13,2.6220325161418475e-07
ratings,all,c_v,wikitext_full,0.41319291084500004,0.4949355867002418,8.459972880626224e-14,6.067132013819167e-20
intrusions,wikitext,c_npmi_10,full,0.3111421624335224,0.31128273645016613,0.0001064216432559706,0.00010561885137432152
intrusions,wikitext,c_npmi_10,nytimes_full,0.35515605565881186,0.3083474314501477,8.209937069148765e-06,0.00012361411451971047
intrusions,wikitext,c_npmi_10,train,0.39267724090569583,0.3739878675414746,6.689099675436957e-07,2.425427311501995e-06
intrusions,wikitext,c_npmi_10,val,0.17293793339489988,0.09723057712123742,0.034319082109623734,0.23654311310368412
intrusions,wikitext,c_v,full,0.32737434973915874,0.35085924328338036,4.328190279725178e-05,1.0728341672911365e-05
intrusions,wikitext,c_v,nytimes_full,0.30926130811946695,0.2868870675891715,0.00011772585333081981,0.0003717578724787441
intrusions,wikitext,c_v,train,0.33011027271963816,0.3489984668796994,3.700278636504881e-05,1.2031717644059294e-05
intrusions,wikitext,c_v,val,0.1867394608104014,0.1558178951753546,0.022130819525216998,0.0569031614920351
intrusions,nytimes,c_npmi_10,full,0.24158543288835949,0.18027946285828106,0.0028985400262715104,0.027271243285950254
intrusions,nytimes,c_npmi_10,train,0.27944634013031877,0.20675035858466284,0.0005339309406121376,0.011133820675593828
intrusions,nytimes,c_npmi_10,val,0.22738784805921727,0.18532294471772448,0.005135991807644224,0.023180275742176452
intrusions,nytimes,c_npmi_10,wikitext_full,0.36710615195222607,0.29297412693748065,3.821104534264095e-06,0.0002744045877864773
intrusions,nytimes,c_v,full,0.3367983871520991,0.3483498280900734,2.506598067434531e-05,1.2520206527037595e-05
intrusions,nytimes,c_v,train,0.3114169767947544,0.33667806368847114,0.00010485751275562618,2.524424970999055e-05
intrusions,nytimes,c_v,val,0.3127805159849476,0.32167090668619264,9.740941385761913e-05,5.972291941493388e-05
intrusions,nytimes,c_v,wikitext_full,0.4167792197310637,0.41552141361124506,1.1254826410650715e-07,1.2395228048215083e-07
intrusions,all,c_npmi_10,full,0.29267987260570355,0.23236297439773718,2.4475915653887425e-07,4.832171746622861e-05
intrusions,all,c_npmi_10,nytimes_full,0.28369474834148417,0.21127584836602342,5.845653944605859e-07,0.00022796746465690614
intrusions,all,c_npmi_10,train,0.3034477270815905,0.24205582497640832,8.282727684611602e-08,2.2529792930855277e-05
intrusions,all,c_npmi_10,val,0.1582243755156282,0.07899694051424634,0.006025199107248515,0.17235093026509252
intrusions,all,c_npmi_10,wikitext_full,0.38193354423379405,0.3235365300229642,7.433731980917037e-12,9.727420494069046e-09
intrusions,all,c_v,full,0.34776695587190637,0.36133297904463796,5.913547227762569e-10,1.1065991147926523e-10
intrusions,all,c_v,nytimes_full,0.33087464828292434,0.33254058942507114,4.273493188396541e-09,3.534752325979453e-09
intrusions,all,c_v,train,0.3299668699394292,0.36433657912182804,4.736837952057416e-09,7.55323872944536e-11
intrusions,all,c_v,val,0.2526661183649895,0.19606865807952376,9.417869951471297e-06,0.0006377320926244237
intrusions,all,c_v,wikitext_full,0.3961821646931208,0.41252212261916443,1.0244037134242852e-12,9.359551038664355e-14
ratings,wikitext,c_npmi_10,full,0.4019211426429686,0.40062622915735535,3.4330808798027665e-07,3.7739318401102056e-07
ratings,wikitext,c_npmi_10,nytimes_full,0.32009548744543787,0.3063722818283166,6.520437701475425e-05,0.00013729145302928726
ratings,wikitext,c_npmi_10,train,0.42699436103877897,0.43089538068934424,5.064247723803056e-08,3.706900897443597e-08
ratings,wikitext,c_npmi_10,val,0.2795827219846872,0.20974265615077425,0.0005304472686294687,0.009993825747280879
ratings,wikitext,c_v,full,0.41117598253433013,0.5131097740008592,1.724852704845313e-07,1.898525549342503e-11
ratings,wikitext,c_v,nytimes_full,0.29172245299107163,0.38846338778004996,0.000292245687431265,9.005981473663924e-07
ratings,wikitext,c_v,train,0.4154886619492861,0.5462162036333856,1.2426352431420258e-07,4.84136640952653e-13
ratings,wikitext,c_v,val,0.3496980980529485,0.2681138232608415,1.1525033533815836e-05,0.0009092801585874019
ratings,nytimes,c_npmi_10,full,0.3795660039325922,0.28306105238611445,1.6650511656362079e-06,0.00044838049855315407
ratings,nytimes,c_npmi_10,train,0.38001911098530833,0.2509784024381983,1.6144501521680342e-06,0.001949165648179396
ratings,nytimes,c_npmi_10,val,0.3881456417210225,0.2893399001138068,9.20869653538868e-07,0.00032921262775948687
ratings,nytimes,c_npmi_10,wikitext_full,0.43086830673548093,0.27042529680871114,3.714987064227584e-08,0.0008172161253066362
ratings,nytimes,c_v,full,0.36458520069192557,0.45305028070539355,4.501661823571494e-06,5.837552815656015e-09
ratings,nytimes,c_v,train,0.40317691967889013,0.5034619755195411,3.1307608976119484e-07,5.143829107588399e-11
ratings,nytimes,c_v,val,0.4371936163586579,0.49557075619901136,2.2212668527103993e-08,1.1361087078039952e-10
ratings,nytimes,c_v,wikitext_full,0.4466426128979476,0.47667839001074536,1.0100295784042632e-08,6.991015613086587e-10
ratings,all,c_npmi_10,full,0.4003081856327432,0.31398196536435874,5.667625058403002e-13,2.748016203072804e-08
ratings,all,c_npmi_10,nytimes_full,0.4030821297553453,0.30810007785111304,3.7893035020064793e-13,5.115358673790489e-08
ratings,all,c_npmi_10,train,0.4512957033245172,0.355368521415542,1.8516750322734942e-16,2.334839672930824e-10
ratings,all,c_npmi_10,val,0.32408550788034785,0.18249254346693952,9.153802224027327e-09,0.001501640804932028
ratings,all,c_npmi_10,wikitext_full,0.44243664282425366,0.3517353185616788,8.243528293844924e-16,3.651727255419557e-10
ratings,all,c_v,full,0.39004498844811386,0.5039192716179614,2.4338806112347756e-12,1.0039389358138087e-20
ratings,all,c_v,nytimes_full,0.38123936132707503,0.43821559024484014,8.167487060324945e-12,1.6540366319219797e-15
ratings,all,c_v,train,0.43747205810369283,0.5431675090163248,1.8680314882219397e-15,2.011308670304955e-24
ratings,all,c_v,val,0.4555067644414487,0.3341018462978669,8.96620797589597e-17,2.9557319788517147e-09
ratings,all,c_v,wikitext_full,0.4052658144038356,0.4768451982798565,2.7527975629294834e-13,1.9414034876077075e-18
intrusions,wikitext,c_npmi_10,full,0.3566722071347226,0.352739228183316,7.463379833588249e-06,9.54779158616171e-06
intrusions,wikitext,c_npmi_10,nytimes_full,0.31037187534951644,0.26932969888969344,0.00011092272219892984,0.0008597295160957545
