dataset,model,topic_idx,human_idx,c_npmi_10_full,c_npmi_10_nytimes_full,c_npmi_10_test,c_npmi_10_train,c_npmi_10_val,c_uci_full,c_v_full,c_v_nytimes_full,c_v_test,c_v_train,c_v_val,u_mass_full,scores_raw,confidences_raw,c_npmi_10_wikitext_full,c_v_wikitext_full,task
wikitext,etm,18,20,0.1597733231,0.1084592677,0.1564752767,0.2005543875,-0.0177380163,1.4435037269,0.7309405227,0.6114084491,0.7252705448,0.7785760912,0.5737307576,-2.1460602318,1,1,,,intrusions
wikitext,etm,18,21,0.1597733231,0.1084592677,0.1564752767,0.2005543875,-0.0177380163,1.4435037269,0.7309405227,0.6114084491,0.7252705448,0.7785760912,0.5737307576,-2.1460602318,1,1,,,intrusions
wikitext,etm,18,22,0.1597733231,0.1084592677,0.1564752767,0.2005543875,-0.0177380163,1.4435037269,0.7309405227,0.6114084491,0.7252705448,0.7785760912,0.5737307576,-2.1460602318,0,1,,,intrusions
wikitext,etm,18,23,0.1597733231,0.1084592677,0.1564752767,0.2005543875,-0.0177380163,1.4435037269,0.7309405227,0.6114084491,0.7252705448,0.7785760912,0.5737307576,-2.1460602318,1,1,,,intrusions
wikitext,etm,18,24,0.1597733231,0.1084592677,0.1564752767,0.2005543875,-0.0177380163,1.4435037269,0.7309405227,0.6114084491,0.7252705448,0.7785760912,0.5737307576,-2.1460602318,1,1,,,intrusions
wikitext,etm,18,25,0.1597733231,0.1084592677,0.1564752767,0.2005543875,-0.0177380163,1.4435037269,0.7309405227,0.6114084491,0.7252705448,0.7785760912,0.5737307576,-2.1460602318,1,1,,,intrusions
wikitext,etm,19,0,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,0,1,,,intrusions
wikitext,etm,19,1,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,2,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,3,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,4,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,5,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,6,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,7,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,0,1,,,intrusions
wikitext,etm,19,8,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,9,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,10,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,11,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,12,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,13,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,14,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,15,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,16,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,17,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,18,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,19,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,20,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,21,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,22,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,23,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,24,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,19,25,0.0760781555,0.0542604617,0.0758340496,0.0936352541,0.074727825,0.6290253163,0.5986081893,0.5630604314,0.5986831323,0.6218286293,0.5787478386,-1.3545484661,1,1,,,intrusions
wikitext,etm,20,0,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,1,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,2,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,3,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,4,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,5,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,6,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,7,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,8,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,9,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,0,1,,,intrusions
wikitext,etm,20,10,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,11,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,12,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,13,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,14,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,15,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,16,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,17,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,18,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,19,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,0,1,,,intrusions
wikitext,etm,20,20,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,21,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,0,1,,,intrusions
wikitext,etm,20,22,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,0,1,,,intrusions
wikitext,etm,20,23,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,24,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,20,25,0.0892123696,0.0711475167,0.0889982843,0.0948233601,0.0592806582,0.8564452542,0.6063211741,0.6151306963,0.6066448095,0.6066618746,0.6240859012,-1.8569934257,1,1,,,intrusions
wikitext,etm,21,0,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,1,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,2,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,3,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,4,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,5,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,6,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,7,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,8,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,9,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,10,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,11,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,12,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,13,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,14,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,15,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,16,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,17,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,0,1,,,intrusions
wikitext,etm,21,18,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,0,,,intrusions
wikitext,etm,21,19,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,20,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,21,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,22,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,23,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,0,1,,,intrusions
wikitext,etm,21,24,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,21,25,0.1472156294,0.0751514051,0.1476126195,0.1381978343,0.1378875995,1.1379111415,0.6865812594,0.5599662959,0.6868072703,0.6822711414,0.6297024082,-1.4253980468,1,1,,,intrusions
wikitext,etm,22,0,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,0,1,,,intrusions
wikitext,etm,22,1,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,0,0,,,intrusions
wikitext,etm,22,2,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,3,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,0,1,,,intrusions
wikitext,etm,22,4,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,0,,,intrusions
wikitext,etm,22,5,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,6,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,0,1,,,intrusions
wikitext,etm,22,7,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,0,1,,,intrusions
wikitext,etm,22,8,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,9,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,10,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,11,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,12,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,13,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,0,1,,,intrusions
wikitext,etm,22,14,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,15,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,0,1,,,intrusions
wikitext,etm,22,16,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,0,1,,,intrusions
wikitext,etm,22,17,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,18,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,19,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,20,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,0,1,,,intrusions
wikitext,etm,22,21,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,0,1,,,intrusions
wikitext,etm,22,22,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,23,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,24,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,1,1,,,intrusions
wikitext,etm,22,25,0.0432098199,0.0116417985,0.0434028634,0.038392285,0.0027340578,0.4426065566,0.5234001752,0.4212589741,0.5226950369,0.5276019027,0.5289612597,-1.5153027114,0,1,,,intrusions
wikitext,etm,23,0,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,1,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,2,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,3,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,4,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,5,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,6,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,7,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,8,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,9,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,10,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,11,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,12,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,13,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,14,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,0,1,,,intrusions
wikitext,etm,23,15,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,16,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,1,1,,,intrusions
wikitext,etm,23,17,0.1348618453,0.1493955862,0.1340189097,0.1560234198,0.0643540819,1.3474606639,0.7218485352,0.6855320594,0.7200721519,0.7642623056,0.7121221351,-2.1272807453,0,1,,,intrusions
